21/01,"<span class=""normaltext"">#TP1Прп. <a  class=""main"" href=""http://www.holytrinityorthodox.com/ru/calendar/los/January/21-01.htm"">Максима</a> исп. (662).
#TP1Мч. <a  class=""main"" href=""http://www.holytrinityorthodox.com/ru/calendar/los/January/21-02.htm"">Неофита</a> (303-305).
#TP1Мчч. <a  class=""main"" href=""http://www.holytrinityorthodox.com/ru/calendar/los/January/21-03.htm"">Евгения, Кандида, Валериана и Акилы</a> (III).
#TP1Прп. <a  class=""main"" href=""http://www.holytrinityorthodox.com/ru/calendar/los/January/21-07.htm"">Максима</a> Грека (1556).
#TPo<span class=""minortext "">Сщмч. Илии пресвитера (1938).</span>
#TP0Мц. <a  class=""main"" href=""http://www.holytrinityorthodox.com/ru/calendar/los/January/21-04.htm"">Агнии</a> девы (ок. 304).
#TP0Мч. <a  class=""main"" href=""http://www.holytrinityorthodox.com/ru/calendar/los/January/21-05.htm"">Анастасия</a> (662).
#TP0<a  class=""main"" href=""http://www.holytrinityorthodox.com/ru/calendar/los/January/21-11.htm"">Ктиторской</a> (IV) и именуемой ""Отрада"", или ""Утешение"" (807) <a  class=""main"" href=""http://www.holytrinityorthodox.com/ru/calendar/los/January/21-08.htm"">Ватопедских</a> икон Божией Матери.<br></span>
"
22/01,"<span class=""normaltext"">#TP1Ап. от 70-ти <a  class=""main"" href=""http://www.holytrinityorthodox.com/ru/calendar/los/January/22-01.htm"">Тимофея</a> (ок. 96).
#TP1Прмч. <a  class=""main"" href=""http://www.holytrinityorthodox.com/ru/calendar/los/January/22-02.htm"">Анастасия</a> Персянина (628).
#TP0Прп. <a  class=""main"" href=""http://www.holytrinityorthodox.com/ru/calendar/los/January/22-04.htm"">Макария</a> Жабынского, Белевского чудотворца (1623).
#TPo<span class=""minortext "">Сщмчч. Иоанна, Николая, Иакова, Петра, Иоанна, Иоанна, Иоанна и Евфимия пресвитеров (1938).</span>
#TP0Прмч. <a  class=""main"" href=""http://www.holytrinityorthodox.com/ru/calendar/los/January/22-03.htm"">Анастасия</a>, диак. Печерского, в Ближних пещерах (XII).
#TP0Мчч. Мануила, Георгия, Петра, Леонтия епископов, Сиония, Гавриила, Иоанна, Леонта, Парода пресвитера и прочих 377-ми (ок. 817).<br></span>
"
23/01,"<span class=""normaltext"">#TP1Сщмч. <a  class=""main"" href=""http://www.holytrinityorthodox.com/ru/calendar/los/January/23-01.htm"">Климента</a>, еп. Анкирского, и мч. Агафангела (ок. 312).
#TPo<span class=""minortext "">Прмч. Серафима, прмц. Евдокии и Екатерины. Мц. Милицы (1938).</span>
#TP0Прп. <a  class=""main"" href=""http://www.holytrinityorthodox.com/ru/calendar/los/January/23-02.htm"">Геннадия</a> Костромского и Любимоградского (1565).
#TP0Собор Костромских святых.
#TP0Перенесение мощей свт. <a  class=""main"" href=""http://www.holytrinityorthodox.com/ru/calendar/los/January/23-03.htm"">Феоктиста</a>, архиеп. Новгородского (1786).
#TP0Прп. <a  class=""main"" href=""http://www.holytrinityorthodox.com/ru/calendar/los/January/23-04.htm"">Мавсимы</a> Сирина (IV).
#TP0Прп. <a  class=""main"" href=""http://www.holytrinityorthodox.com/ru/calendar/los/January/23-05.htm"">Саламана</a> молчальника (ок. 400).
#TP0Свт. <a  class=""main"" href=""http://www.holytrinityorthodox.com/ru/calendar/los/January/23-06.htm"">Павлина</a> Милостивого, еп. Ноланского (431).
#TP0Воспоминание <a  class=""main"" href=""http://www.holytrinityorthodox.com/ru/calendar/los/January/23-07.htm"">VI Вселенского Собора</a> (680-681).
</span>
"
24/01,"<span class=""normaltext"">
#TP1Прп. <a  class=""main"" href=""http://www.holytrinityorthodox.com/ru/calendar/los/January/24-01.htm"">Ксении</a> Римляныни (V).
#TP1Блж. <a  class=""main"" href=""http://www.holytrinityorthodox.com/ru/calendar/los/January/24-10.htm"">Ксении</a> Петерсбургской (XIX).
#TPo<span class=""minortext "">Мч. Николая (1918).</span>
#TP0Свт. <a  class=""main"" href=""http://www.holytrinityorthodox.com/ru/calendar/los/January/24-02.htm"">Герасима</a> Великопермского (Устьвымского) (1441).
#TP0Мч. <a  class=""main"" href=""http://www.holytrinityorthodox.com/ru/calendar/los/January/24-03.htm"">Иоанна</a> Казанского (1529).
#TP0Мчч. <a  class=""main"" href=""http://www.holytrinityorthodox.com/ru/calendar/los/January/24-04.htm"">Вавилы</a> Сицилийского и учеников его <a  class=""main"" href=""http://www.holytrinityorthodox.com/ru/calendar/los/January/24-04.htm"">Тимофея и Агапия</a> (III).
#TP0Прп. <a  class=""main"" href=""http://www.holytrinityorthodox.com/ru/calendar/los/January/24-05.htm"">Македония</a>, сирийского пустынника (ок. 420).
#TP0Перенесение мощей прмч. Анастасия Персидского (VII).
</span>
"
25/01,"<span class=""normaltext"">#TP4Свт. <a  class=""main"" href=""http://www.holytrinityorthodox.com/ru/calendar/los/January/25-01.htm""><b>Григория</b></a> Богослова, архиеп. Константинопольского (389).
#TP0Прп. Анатолия (старшего) Оптинского (1894).
#TPo<span class=""minortext "">Сщмч. <a  class=""main"" href=""http://www.holytrinityorthodox.com/ru/calendar/los/January/25-07.htm"">Владимира</a>, митрополита Киевского и Галицкого (1918).</span>
#TPo<span class=""minortext "">Новомц.  игумении Маргариты (Гунаронуло) в Мензелинске (1918).</span>
#TPo<span class=""minortext "">Сщмч. Петра , архиеп. Воронежского (1929).</span>
#TPo<span class=""minortext "">Сщмч. Василия , еп. Прилукского. (1930).</span>
#TPo<span class=""minortext "">Новомц.  игумении Афанасии (Лепёшкиной) в Зосимовой Пустыни (1931).</span>
#TPo<span class=""minortext "">Сщмч. Стефана пресвитера, мч. Бориса (1938).</span>
#TP0Свт. <a  class=""main"" href=""http://www.holytrinityorthodox.com/ru/calendar/los/January/25-02.htm"">Моисея</a>, архиеп. Новгородского (1362).
#TP0Мчч. <a  class=""main"" href=""http://www.holytrinityorthodox.com/ru/calendar/los/January/25-03.htm"">Филицаты</a> и сыновей ее: Ианнуария, Феликса, Филиппа, Сильвана, Александра, Виталия и Марциала (ок. 164).
#TP0Прп. <a  class=""main"" href=""http://www.holytrinityorthodox.com/ru/calendar/los/January/25-04.htm"">Поплия</a> Сирийского (ок. 380).
#TP0Прп. <a  class=""main"" href=""http://www.holytrinityorthodox.com/ru/calendar/los/January/25-05.htm"">Мара</a> певца (ок. 430).
#TP0Иконы Божией Матери, именуемой <a  class=""main"" href=""http://www.holytrinityorthodox.com/ru/calendar/los/January/25-06.htm"">""Утоли моя печали""</a> (принесена в Москву в 1640 г.).<br></span>
"
26/01,"<span class=""normaltext"">#TP1Прпп. <a  class=""main"" href=""http://www.holytrinityorthodox.com/ru/calendar/los/January/26-01.htm"">Ксенофонта</a>, супруги его <a  class=""main"" href=""http://www.holytrinityorthodox.com/ru/calendar/los/January/26-01.htm"">Марии</a> и сыновей их <a  class=""main"" href=""http://www.holytrinityorthodox.com/ru/calendar/los/January/26-01.htm"">Аркадия и Иоанна</a> (V-VI).
#TPo<span class=""minortext "">Новомч. Марии Гатчинской (1930).</span>
#TPo<span class=""minortext "">Новомч. Кирилла, митр. Киевского (1937).</span>
#TPo<span class=""minortext "">Новомч. Аркадия (1938).</span>
#TPo<span class=""minortext "">Мч. Иоанна (1938).</span>
#TP0Прп. <a  class=""main"" href=""http://www.holytrinityorthodox.com/ru/calendar/los/January/26-02.htm"">Ксенофонта</a> Робейского (1262).
#TP0Мчч. <a  class=""main"" href=""http://www.holytrinityorthodox.com/ru/calendar/los/January/26-03.htm"">Анании</a> пресвитера, <a  class=""main"" href=""http://www.holytrinityorthodox.com/ru/calendar/los/January/26-03.htm"">Петра</a>, темничного стража, и с ними <a  class=""main"" href=""http://www.holytrinityorthodox.com/ru/calendar/los/January/26-03.htm"">7 воинов</a> (295).
#TP0Прп. <a  class=""main"" href=""http://www.holytrinityorthodox.com/ru/calendar/los/January/26-04.htm"">Симеона</a> Ветхого (ок. 390).
#TP0Перенесение мощей прп. <a  class=""main"" href=""http://www.holytrinityorthodox.com/ru/calendar/los/January/26-05.htm"">Феодора</a>, игум. Студийского (845).
#TP0Свт. <a  class=""main"" href=""http://www.holytrinityorthodox.com/ru/calendar/los/January/26-06.htm"">Иосифа</a>, архиеп. Солунского (830).
#TP0Блгв. <a  class=""main"" href=""http://www.holytrinityorthodox.com/ru/calendar/los/January/26-07.htm"">Давида III</a> Возобновителя, царя Иверии и Абхазии (1125) (<i>Груз.</i>).
</span>
"
27/01,"<span class=""normaltext"">#TP4Перенесение мощей свт. <a  class=""main"" href=""http://www.holytrinityorthodox.com/ru/calendar/los/January/27-01.htm""><b>Иоанна</b></a> Златоуста (438).
</span>
"
28/01,"<span class=""normaltext"">#TP2Прп. <a  class=""main"" href=""http://www.holytrinityorthodox.com/ru/calendar/los/January/28-01.htm""><b>Ефрема</b></a> Сирина (373-379).
#TP1Прп. <a  class=""main"" href=""http://www.holytrinityorthodox.com/ru/calendar/los/January/28-02.htm"">Феодосия</a> Тотемского (1568).
#TPo<span class=""minortext "">Св. Феодора исп., пресвитера (1933).</span>
#TPo<span class=""minortext "">Сщмчч. Игнатия, еп. Скопинского, Владимира пресвитера и прмч. Варфоломея, мц. Ольги (1938).</span>
#TPo<span class=""minortext "">Прп. Леонтия исп. (1972).</span>
#TP0Прп. <a  class=""main"" href=""http://www.holytrinityorthodox.com/ru/calendar/los/January/28-03.htm"">Ефрема</a> Новоторжского (1053).
#TP0Прп. <a  class=""main"" href=""http://www.holytrinityorthodox.com/ru/calendar/los/January/28-04.htm"">Ефрема</a> Печерского, еп. Переяславского (ок. 1098).
#TP0Прп. <a  class=""main"" href=""http://www.holytrinityorthodox.com/ru/calendar/los/January/28-05.htm"">Палладия</a> пустынника Сирского (IV).
#TP0Прп. <a  class=""main"" href=""http://www.holytrinityorthodox.com/ru/calendar/los/January/28-06.htm"">Исаака</a> Сирина, еп. Ниневийского (VII).
#TP0<a  class=""main"" href=""http://www.holytrinityorthodox.com/ru/calendar/los/January/28-07.htm"">Суморинской-Тотемской</a> иконы Божией Матери (XVI).
</span>
"
29/01,"<span class=""normaltext"">#TP2Перенесение мощей сщмч. <a  class=""main"" href=""http://www.holytrinityorthodox.com/ru/calendar/los/January/29-01.htm""><b>Игнатия</b></a> Богоносца (108).
#TPo<span class=""minortext "">Сщмчч. Иоанна и Леонтия пресвитеров, Константина диакона и с ними 5 мучеников (1920).</span>
#TP0Свт. <a  class=""main"" href=""http://www.holytrinityorthodox.com/ru/calendar/los/January/29-02.htm"">Лаврентия</a>, затворника Печерского, еп. Туровского, в Ближних пещерах (1194).
#TP0Свтт. <a  class=""main"" href=""http://www.holytrinityorthodox.com/ru/calendar/los/January/29-03.htm"">Герасима</a> (1441-1467), <a  class=""main"" href=""http://www.holytrinityorthodox.com/ru/calendar/los/January/29-03.htm"">Питирима</a> (1455), <a  class=""main"" href=""http://www.holytrinityorthodox.com/ru/calendar/los/January/29-03.htm"">Ионы</a> (1470), епп. Великопермских, Устьвымских.
#TP0Мчч. <a  class=""main"" href=""http://www.holytrinityorthodox.com/ru/calendar/los/January/29-04.htm"">Романа, Иакова, Филофея, Иперихия, Авива, Иулиана и Паригория</a> Самосатских (297).
#TP0Мчч. <a  class=""main"" href=""http://www.holytrinityorthodox.com/ru/calendar/los/January/29-05.htm"">Сильвана</a> еп., <a  class=""main"" href=""http://www.holytrinityorthodox.com/ru/calendar/los/January/29-05.htm"">Луки</a> диак. и <a  class=""main"" href=""http://www.holytrinityorthodox.com/ru/calendar/los/January/29-05.htm"">Мокия</a> чтеца (312).
#TP0Собор Екатеринбургских святых.
</span>
"
30/01,"<span class=""normaltext"">#TP5Собор Вселенских учителей и святителей <a  class=""main"" href=""http://www.holytrinityorthodox.com/ru/calendar/los/January/30-01.htm""><b>Василия</b></a> Великого, <a  class=""main"" href=""http://www.holytrinityorthodox.com/ru/calendar/los/January/30-01.htm""><b>Григория</b></a> Богослова и <a  class=""main"" href=""http://www.holytrinityorthodox.com/ru/calendar/los/January/30-01.htm""><b>Иоанна</b></a> Златоуста.
#TP1Сщмч. <a  class=""main"" href=""http://www.holytrinityorthodox.com/ru/calendar/los/January/30-02.htm"">Ипполита</a>, еп. Римского и с ним мчч. <a  class=""main"" href=""http://www.holytrinityorthodox.com/ru/calendar/los/January/30-02.htm"">Кенсорина, Савина, Хрисии</a> девы и прочих 20-ти мчч. (III).
#TP0Блж. Пелагии Дивеевской (1884).
#TPo<span class=""minortext "">Сщмч. Владимира пресвитера (1933).</span>
#TPo<span class=""minortext "">Мч. Стефана (1945).</span>
#TP0Прп. <a  class=""main"" href=""http://www.holytrinityorthodox.com/ru/calendar/los/January/30-03.htm"">Зинона</a>, постника Печерского, в Дальних пещерах (XIV).
#TP0Прп. <a  class=""main"" href=""http://www.holytrinityorthodox.com/ru/calendar/los/January/30-04.htm"">Зинона</a> Антиохийского, ученика свт. Василия Великого (V).
#TP0Мч. <a  class=""main"" href=""http://www.holytrinityorthodox.com/ru/calendar/los/January/30-05.htm"">Феофила</a> Нового (784).
#TP0Блгв. <a  class=""main"" href=""http://www.holytrinityorthodox.com/ru/calendar/los/January/30-06.htm"">Петра</a>, царя Болгарского (967).
</span>
"
31/01,"<span class=""normaltext"">#TP2Бессрр. мчч. <a  class=""main"" href=""http://www.holytrinityorthodox.com/ru/calendar/los/January/31-01.htm""><b>Кира</b></a> и <a  class=""main"" href=""http://www.holytrinityorthodox.com/ru/calendar/los/January/31-01.htm""><b>Иоанна</b></a> и с ними мцц. <a  class=""main"" href=""http://www.holytrinityorthodox.com/ru/calendar/los/January/31-01.htm"">Афанасии</a> и дщерей ее: <a  class=""main"" href=""http://www.holytrinityorthodox.com/ru/calendar/los/January/31-01.htm"">Феоктисты, Феодотии, и Евдоксии</a> (311).
#TP3Свт. <a  class=""main"" href=""http://www.holytrinityorthodox.com/ru/calendar/los/January/31-02.htm""><b>Никиты</b></a>, затворника Печерского, еп. Новгородского (1108).
#TP0Мчч. <a  class=""main"" href=""http://www.holytrinityorthodox.com/ru/calendar/los/January/31-03.htm"">Викторина, Виктора, Никифора, Клавдия, Диодора, Серапиона и Папия</a> (251).
#TP0Мц. <a  class=""main"" href=""http://www.holytrinityorthodox.com/ru/calendar/los/January/31-04.htm"">Трифены</a> Кизической.
</span>
"
01/02,"<span class=""normaltext"">#TP2<i>Предпразднство <b>Сретения Господня</b></i>
#TP1Мч. <a  class=""main"" href=""http://www.holytrinityorthodox.com/ru/calendar/los/February/01-01.htm""><b>Трифона</b></a> (250).
#TPo<span class=""minortext "">Новомч. иерея Петра (Скипетрова) (1918).</span>
#TPo<span class=""minortext "">Сщмч. Николая пресвитера (1938).</span>
#TP0Мц. <a  class=""main"" href=""http://www.holytrinityorthodox.com/ru/calendar/los/February/01-02.htm"">Перпетуи</a>, мчч. Сатира, Ревоката, Саторнила, Секунда и мц. Филицитаты (202-203).
#TP0Прп. <a  class=""main"" href=""http://www.holytrinityorthodox.com/ru/calendar/los/February/01-03.htm"">Петра</a> Галатийского (429).
#TP0Прп. <a  class=""main"" href=""http://www.holytrinityorthodox.com/ru/calendar/los/February/01-04.htm"">Вендимиана</a>, пустынника Вифинийского (ок. 512).
</span>
"
02/02,"<span class=""normaltext"">#TP6<a  class=""main"" href=""http://www.holytrinityorthodox.com/ru/calendar/los/February/02-01.htm""><b>Сретение Господа нашего Иисуса Христа</b></a>.
</span>
"
03/02,"<span class=""normaltext"">#TP1<i>Попразднство Сретения Господня.</i>
#TP2Правв. <a  class=""main"" href=""http://www.holytrinityorthodox.com/ru/calendar/los/February/03-01.htm""><b>Симеона</b></a> Богоприимца и <a  class=""main"" href=""http://www.holytrinityorthodox.com/ru/calendar/los/February/03-01.htm""><b>Анны</b></a> пророчицы (I).
#TP1Равноап. <a  class=""main"" href=""http://www.holytrinityorthodox.com/ru/calendar/los/February/03-03.htm"">Николая</a>, архиеп. Японского (1912).
#TPo<span class=""minortext "">Сщмчч. Иоанна, Тимофея, Адриана, Василия пресвитеров, прмч. Владимира и мч. Михаила (1938).</span>
#TP0Блгв. кн. <a  class=""main"" href=""http://www.holytrinityorthodox.com/ru/calendar/los/February/03-02.htm"">Романа</a> Угличского (1285).
#TP0Свт. <a  class=""main"" href=""http://www.holytrinityorthodox.com/ru/calendar/los/February/03-04.htm"">Симеона</a>, еп. Полоцкого, 1-го еп. Тверского (1289).
#TP0Прор. Азарии (X в. до Р.Х.).
#TP0Мчч. Папия, Диодора, Клавдиана (250).
#TP0Мчч. Адриана и Еввула (ок. 308-309).
#TP0Мч. <a  class=""main"" href=""http://www.holytrinityorthodox.com/ru/calendar/los/February/03-05.htm"">Власия</a> вукола (<i>пастуха</i> ) Кесарийского (III).
</span>
"
